areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
S12000039,West Dunbartonshire,utla,2021-09-05,155
S12000050,North Lanarkshire,utla,2021-09-05,600
E06000023,"Bristol, City of",utla,2021-09-04,383
E08000007,Stockport,utla,2021-09-04,163
E08000009,Trafford,utla,2021-09-04,253
E08000023,South Tyneside,utla,2021-09-04,51
E08000037,Gateshead,utla,2021-09-04,99
E09000003,Barnet,utla,2021-09-04,164
E09000024,Merton,utla,2021-09-04,88
E10000015,Hertfordshire,utla,2021-09-04,533
E10000024,Nottinghamshire,utla,2021-09-04,401
S12000028,South Ayrshire,utla,2021-09-04,6
S12000039,West Dunbartonshire,utla,2021-09-04,10
S12000050,North Lanarkshire,utla,2021-09-04,664
E06000023,"Bristol, City of",utla,2021-09-03,202
E08000007,Stockport,utla,2021-09-03,204
E08000009,Trafford,utla,2021-09-03,121
E08000023,South Tyneside,utla,2021-09-03,35
E08000037,Gateshead,utla,2021-09-03,50
E09000003,Barnet,utla,2021-09-03,231
E09000024,Merton,utla,2021-09-03,141
E10000015,Hertfordshire,utla,2021-09-03,710
E10000024,Nottinghamshire,utla,2021-09-03,387
S12000028,South Ayrshire,utla,2021-09-03,21
S12000039,West Dunbartonshire,utla,2021-09-03,11
S12000050,North Lanarkshire,utla,2021-09-03,35
E06000023,"Bristol, City of",utla,2021-09-02,405
E08000007,Stockport,utla,2021-09-02,143
E08000009,Trafford,utla,2021-09-02,82
E08000023,South Tyneside,utla,2021-09-02,74
E08000037,Gateshead,utla,2021-09-02,67
E09000003,Barnet,utla,2021-09-02,253
E09000024,Merton,utla,2021-09-02,128
E10000015,Hertfordshire,utla,2021-09-02,596
E10000024,Nottinghamshire,utla,2021-09-02,616
S12000028,South Ayrshire,utla,2021-09-02,7
S12000039,West Dunbartonshire,utla,2021-09-02,87
S12000050,North Lanarkshire,utla,2021-09-02,23
E06000023,"Bristol, City of",utla,2021-09-01,299
E08000007,Stockport,utla,2021-09-01,67
E08000009,Trafford,utla,2021-09-01,151
E08000023,South Tyneside,utla,2021-09-01,61
E08000037,Gateshead,utla,2021-09-01,125
E09000003,Barnet,utla,2021-09-01,232
E09000024,Merton,utla,2021-09-01,174
E10000015,Hertfordshire,utla,2021-09-01,795
E10000024,Nottinghamshire,utla,2021-09-01,412
S12000028,South Ayrshire,utla,2021-09-01,9
S12000039,West Dunbartonshire,utla,2021-09-01,21
S12000050,North Lanarkshire,utla,2021-09-01,15
E06000023,"Bristol, City of",utla,2021-08-31,293
E08000007,Stockport,utla,2021-08-31,191
E08000009,Trafford,utla,2021-08-31,77
E08000023,South Tyneside,utla,2021-08-31,20
E08000037,Gateshead,utla,2021-08-31,39
E09000003,Barnet,utla,2021-08-31,301
E09000024,Merton,utla,2021-08-31,140
E10000015,Hertfordshire,utla,2021-08-31,836
E10000024,Nottinghamshire,utla,2021-08-31,367
S12000028,South Ayrshire,utla,2021-08-31,90
S12000039,West Dunbartonshire,utla,2021-08-31,21
S12000050,North Lanarkshire,utla,2021-08-31,26
E06000023,"Bristol, City of",utla,2021-08-30,117
E08000007,Stockport,utla,2021-08-30,195
E08000009,Trafford,utla,2021-08-30,20
E08000023,South Tyneside,utla,2021-08-30,7
E08000037,Gateshead,utla,2021-08-30,29
E09000003,Barnet,utla,2021-08-30,139
E09000024,Merton,utla,2021-08-30,84
E10000015,Hertfordshire,utla,2021-08-30,196
E10000024,Nottinghamshire,utla,2021-08-30,358
S12000028,South Ayrshire,utla,2021-08-30,130
S12000039,West Dunbartonshire,utla,2021-08-30,50
S12000050,North Lanarkshire,utla,2021-08-30,17
E06000023,"Bristol, City of",utla,2021-08-29,83
E08000007,Stockport,utla,2021-08-29,58
E08000009,Trafford,utla,2021-08-29,36
E08000023,South Tyneside,utla,2021-08-29,38
E08000037,Gateshead,utla,2021-08-29,133
E09000003,Barnet,utla,2021-08-29,153
E09000024,Merton,utla,2021-08-29,120
E10000015,Hertfordshire,utla,2021-08-29,525
E10000024,Nottinghamshire,utla,2021-08-29,370
S12000028,South Ayrshire,utla,2021-08-29,46
S12000039,West Dunbartonshire,utla,2021-08-29,89
S12000050,North Lanarkshire,utla,2021-08-29,65
E06000023,"Bristol, City of",utla,2021-08-28,461
E08000007,Stockport,utla,2021-08-28,117
E08000009,Trafford,utla,2021-08-28,303
E08000023,South Tyneside,utla,2021-08-28,73
E08000037,Gateshead,utla,2021-08-28,76
E09000003,Barnet,utla,2021-08-28,218
E09000024,Merton,utla,2021-08-28,95
E10000015,Hertfordshire,utla,2021-08-28,601
E10000024,Nottinghamshire,utla,2021-08-28,492
S12000028,South Ayrshire,utla,2021-08-28,35
S12000039,West Dunbartonshire,utla,2021-08-28,9
S12000050,North Lanarkshire,utla,2021-08-28,84
E06000023,"Bristol, City of",utla,2021-08-27,341
E08000007,Stockport,utla,2021-08-27,201
E08000009,Trafford,utla,2021-08-27,180
E08000023,South Tyneside,utla,2021-08-27,57
E08000037,Gateshead,utla,2021-08-27,126
E09000003,Barnet,utla,2021-08-27,361
E09000024,Merton,utla,2021-08-27,118
E10000015,Hertfordshire,utla,2021-08-27,912
E10000024,Nottinghamshire,utla,2021-08-27,483
S12000028,South Ayrshire,utla,2021-08-27,15
S12000039,West Dunbartonshire,utla,2021-08-27,93
S12000050,North Lanarkshire,utla,2021-08-27,95
E06000023,"Bristol, City of",utla,2021-08-26,298
E08000007,Stockport,utla,2021-08-26,165
E08000009,Trafford,utla,2021-08-26,253
E08000023,South Tyneside,utla,2021-08-26,84
E08000037,Gateshead,utla,2021-08-26,249
E09000003,Barnet,utla,2021-08-26,217
E09000024,Merton,utla,2021-08-26,142
E10000015,Hertfordshire,utla,2021-08-26,994
E10000024,Nottinghamshire,utla,2021-08-26,573
S12000028,South Ayrshire,utla,2021-08-26,3
S12000039,West Dunbartonshire,utla,2021-08-26,12
S12000050,North Lanarkshire,utla,2021-08-26,100
E06000023,"Bristol, City of",utla,2021-08-25,487
E08000007,Stockport,utla,2021-08-25,130
E08000009,Trafford,utla,2021-08-25,127
E08000023,South Tyneside,utla,2021-08-25,104
E08000037,Gateshead,utla,2021-08-25,225
E09000003,Barnet,utla,2021-08-25,332
E09000024,Merton,utla,2021-08-25,175
E10000015,Hertfordshire,utla,2021-08-25,1162
E10000024,Nottinghamshire,utla,2021-08-25,575
S12000028,South Ayrshire,utla,2021-08-25,18
S12000039,West Dunbartonshire,utla,2021-08-25,35
S12000050,North Lanarkshire,utla,2021-08-25,284
E06000023,"Bristol, City of",utla,2021-08-24,324
E08000007,Stockport,utla,2021-08-24,168
E08000009,Trafford,utla,2021-08-24,165
E08000023,South Tyneside,utla,2021-08-24,27
E08000037,Gateshead,utla,2021-08-24,86
E09000003,Barnet,utla,2021-08-24,351
E09000024,Merton,utla,2021-08-24,150
E10000015,Hertfordshire,utla,2021-08-24,1249
E10000024,Nottinghamshire,utla,2021-08-24,573
S12000028,South Ayrshire,utla,2021-08-24,8
S12000039,West Dunbartonshire,utla,2021-08-24,55
S12000050,North Lanarkshire,utla,2021-08-24,177
E06000023,"Bristol, City of",utla,2021-08-23,260
E08000007,Stockport,utla,2021-08-23,278
E08000009,Trafford,utla,2021-08-23,182
E08000023,South Tyneside,utla,2021-08-23,16
E08000037,Gateshead,utla,2021-08-23,47
E09000003,Barnet,utla,2021-08-23,290
E09000024,Merton,utla,2021-08-23,143
E10000015,Hertfordshire,utla,2021-08-23,742
E10000024,Nottinghamshire,utla,2021-08-23,669
S12000028,South Ayrshire,utla,2021-08-23,47
S12000039,West Dunbartonshire,utla,2021-08-23,10
S12000050,North Lanarkshire,utla,2021-08-23,128
E06000023,"Bristol, City of",utla,2021-08-22,182
E08000007,Stockport,utla,2021-08-22,97
E08000009,Trafford,utla,2021-08-22,65
E08000023,South Tyneside,utla,2021-08-22,84
E08000037,Gateshead,utla,2021-08-22,123
E09000003,Barnet,utla,2021-08-22,180
E09000024,Merton,utla,2021-08-22,114
E10000015,Hertfordshire,utla,2021-08-22,1369
E10000024,Nottinghamshire,utla,2021-08-22,622
S12000028,South Ayrshire,utla,2021-08-22,188
S12000039,West Dunbartonshire,utla,2021-08-22,136
S12000050,North Lanarkshire,utla,2021-08-22,90
E06000023,"Bristol, City of",utla,2021-08-21,594
E08000007,Stockport,utla,2021-08-21,210
E08000009,Trafford,utla,2021-08-21,266
E08000023,South Tyneside,utla,2021-08-21,99
E08000037,Gateshead,utla,2021-08-21,142
E09000003,Barnet,utla,2021-08-21,415
E09000024,Merton,utla,2021-08-21,201
E10000015,Hertfordshire,utla,2021-08-21,924
E10000024,Nottinghamshire,utla,2021-08-21,907
S12000028,South Ayrshire,utla,2021-08-21,152
S12000039,West Dunbartonshire,utla,2021-08-21,6
S12000050,North Lanarkshire,utla,2021-08-21,116
E06000023,"Bristol, City of",utla,2021-08-20,586
E08000007,Stockport,utla,2021-08-20,413
E08000009,Trafford,utla,2021-08-20,441
E08000023,South Tyneside,utla,2021-08-20,118
E08000037,Gateshead,utla,2021-08-20,162
E09000003,Barnet,utla,2021-08-20,370
E09000024,Merton,utla,2021-08-20,216
E10000015,Hertfordshire,utla,2021-08-20,1099
E10000024,Nottinghamshire,utla,2021-08-20,784
S12000028,South Ayrshire,utla,2021-08-20,4
S12000039,West Dunbartonshire,utla,2021-08-20,94
S12000050,North Lanarkshire,utla,2021-08-20,211
E06000023,"Bristol, City of",utla,2021-08-19,434
E08000007,Stockport,utla,2021-08-19,290
E08000009,Trafford,utla,2021-08-19,207
E08000023,South Tyneside,utla,2021-08-19,99
E08000037,Gateshead,utla,2021-08-19,155
E09000003,Barnet,utla,2021-08-19,204
E09000024,Merton,utla,2021-08-19,163
E10000015,Hertfordshire,utla,2021-08-19,1157
E10000024,Nottinghamshire,utla,2021-08-19,606
S12000028,South Ayrshire,utla,2021-08-19,78
S12000039,West Dunbartonshire,utla,2021-08-19,21
S12000050,North Lanarkshire,utla,2021-08-19,224
E06000023,"Bristol, City of",utla,2021-08-18,303
E08000007,Stockport,utla,2021-08-18,84
E08000009,Trafford,utla,2021-08-18,135
E08000023,South Tyneside,utla,2021-08-18,124
E08000037,Gateshead,utla,2021-08-18,227
E09000003,Barnet,utla,2021-08-18,233
E09000024,Merton,utla,2021-08-18,149
E10000015,Hertfordshire,utla,2021-08-18,881
E10000024,Nottinghamshire,utla,2021-08-18,532
S12000028,South Ayrshire,utla,2021-08-18,9
S12000039,West Dunbartonshire,utla,2021-08-18,48
S12000050,North Lanarkshire,utla,2021-08-18,377
E06000023,"Bristol, City of",utla,2021-08-17,174
E08000007,Stockport,utla,2021-08-17,82
E08000009,Trafford,utla,2021-08-17,61
E08000023,South Tyneside,utla,2021-08-17,88
E08000037,Gateshead,utla,2021-08-17,62
E09000003,Barnet,utla,2021-08-17,181
E09000024,Merton,utla,2021-08-17,229
E10000015,Hertfordshire,utla,2021-08-17,966
E10000024,Nottinghamshire,utla,2021-08-17,524
S12000028,South Ayrshire,utla,2021-08-17,32
S12000039,West Dunbartonshire,utla,2021-08-17,31
S12000050,North Lanarkshire,utla,2021-08-17,140
E06000023,"Bristol, City of",utla,2021-08-16,168
E08000007,Stockport,utla,2021-08-16,124
E08000009,Trafford,utla,2021-08-16,119
E08000023,South Tyneside,utla,2021-08-16,67
E08000037,Gateshead,utla,2021-08-16,81
E09000003,Barnet,utla,2021-08-16,247
E09000024,Merton,utla,2021-08-16,105
E10000015,Hertfordshire,utla,2021-08-16,882
E10000024,Nottinghamshire,utla,2021-08-16,598
S12000028,South Ayrshire,utla,2021-08-16,24
S12000039,West Dunbartonshire,utla,2021-08-16,5
S12000050,North Lanarkshire,utla,2021-08-16,206
E06000023,"Bristol, City of",utla,2021-08-15,68
E08000007,Stockport,utla,2021-08-15,119
E08000009,Trafford,utla,2021-08-15,41
E08000023,South Tyneside,utla,2021-08-15,153
E08000037,Gateshead,utla,2021-08-15,160
E09000003,Barnet,utla,2021-08-15,121
E09000024,Merton,utla,2021-08-15,114
E10000015,Hertfordshire,utla,2021-08-15,708
E10000024,Nottinghamshire,utla,2021-08-15,641
S12000028,South Ayrshire,utla,2021-08-15,54
S12000039,West Dunbartonshire,utla,2021-08-15,121
S12000050,North Lanarkshire,utla,2021-08-15,253
E06000023,"Bristol, City of",utla,2021-08-14,307
E08000007,Stockport,utla,2021-08-14,176
E08000009,Trafford,utla,2021-08-14,160
E08000023,South Tyneside,utla,2021-08-14,195
E08000037,Gateshead,utla,2021-08-14,168
E09000003,Barnet,utla,2021-08-14,155
E09000024,Merton,utla,2021-08-14,243
E10000015,Hertfordshire,utla,2021-08-14,606
E10000024,Nottinghamshire,utla,2021-08-14,733
S12000028,South Ayrshire,utla,2021-08-14,82
S12000039,West Dunbartonshire,utla,2021-08-14,15
S12000050,North Lanarkshire,utla,2021-08-14,547
E06000023,"Bristol, City of",utla,2021-08-13,242
E08000007,Stockport,utla,2021-08-13,243
E08000009,Trafford,utla,2021-08-13,146
E08000023,South Tyneside,utla,2021-08-13,198
E08000037,Gateshead,utla,2021-08-13,129
E09000003,Barnet,utla,2021-08-13,224
E09000024,Merton,utla,2021-08-13,139
E10000015,Hertfordshire,utla,2021-08-13,712
E10000024,Nottinghamshire,utla,2021-08-13,436
S12000028,South Ayrshire,utla,2021-08-13,195
S12000039,West Dunbartonshire,utla,2021-08-13,92
S12000050,North Lanarkshire,utla,2021-08-13,333
E06000023,"Bristol, City of",utla,2021-08-12,166
E08000007,Stockport,utla,2021-08-12,206
E08000009,Trafford,utla,2021-08-12,108
E08000023,South Tyneside,utla,2021-08-12,128
E08000037,Gateshead,utla,2021-08-12,133
E09000003,Barnet,utla,2021-08-12,174
E09000024,Merton,utla,2021-08-12,204
E10000015,Hertfordshire,utla,2021-08-12,684
E10000024,Nottinghamshire,utla,2021-08-12,272
S12000028,South Ayrshire,utla,2021-08-12,168
S12000039,West Dunbartonshire,utla,2021-08-12,21
S12000050,North Lanarkshire,utla,2021-08-12,422
E06000023,"Bristol, City of",utla,2021-08-11,306
E08000007,Stockport,utla,2021-08-11,58
E08000009,Trafford,utla,2021-08-11,104
E08000023,South Tyneside,utla,2021-08-11,229
E08000037,Gateshead,utla,2021-08-11,194
E09000003,Barnet,utla,2021-08-11,196
E09000024,Merton,utla,2021-08-11,130
E10000015,Hertfordshire,utla,2021-08-11,541
E10000024,Nottinghamshire,utla,2021-08-11,239
S12000028,South Ayrshire,utla,2021-08-11,137
S12000039,West Dunbartonshire,utla,2021-08-11,91
S12000050,North Lanarkshire,utla,2021-08-11,268
E06000023,"Bristol, City of",utla,2021-08-10,258
E08000007,Stockport,utla,2021-08-10,61
E08000009,Trafford,utla,2021-08-10,150
E08000023,South Tyneside,utla,2021-08-10,55
E08000037,Gateshead,utla,2021-08-10,57
E09000003,Barnet,utla,2021-08-10,196
E09000024,Merton,utla,2021-08-10,205
E10000015,Hertfordshire,utla,2021-08-10,558
E10000024,Nottinghamshire,utla,2021-08-10,249
S12000028,South Ayrshire,utla,2021-08-10,116
S12000039,West Dunbartonshire,utla,2021-08-10,58
S12000050,North Lanarkshire,utla,2021-08-10,381
E06000023,"Bristol, City of",utla,2021-08-09,220
E08000007,Stockport,utla,2021-08-09,71
E08000009,Trafford,utla,2021-08-09,124
E08000023,South Tyneside,utla,2021-08-09,18
E08000037,Gateshead,utla,2021-08-09,38
E09000003,Barnet,utla,2021-08-09,213
E09000024,Merton,utla,2021-08-09,99
E10000015,Hertfordshire,utla,2021-08-09,466
E10000024,Nottinghamshire,utla,2021-08-09,201
S12000028,South Ayrshire,utla,2021-08-09,10
S12000039,West Dunbartonshire,utla,2021-08-09,8
S12000050,North Lanarkshire,utla,2021-08-09,168
E06000023,"Bristol, City of",utla,2021-08-08,86
E08000007,Stockport,utla,2021-08-08,66
E08000009,Trafford,utla,2021-08-08,25
E08000023,South Tyneside,utla,2021-08-08,76
E08000037,Gateshead,utla,2021-08-08,31
E09000003,Barnet,utla,2021-08-08,139
E09000024,Merton,utla,2021-08-08,156
E10000015,Hertfordshire,utla,2021-08-08,305
E10000024,Nottinghamshire,utla,2021-08-08,284
S12000028,South Ayrshire,utla,2021-08-08,11
S12000039,West Dunbartonshire,utla,2021-08-08,45
S12000050,North Lanarkshire,utla,2021-08-08,81
E06000023,"Bristol, City of",utla,2021-08-07,336
E08000007,Stockport,utla,2021-08-07,118
E08000009,Trafford,utla,2021-08-07,121
E08000023,South Tyneside,utla,2021-08-07,68
E08000037,Gateshead,utla,2021-08-07,90
E09000003,Barnet,utla,2021-08-07,225
E09000024,Merton,utla,2021-08-07,225
E10000015,Hertfordshire,utla,2021-08-07,492
E10000024,Nottinghamshire,utla,2021-08-07,343
S12000028,South Ayrshire,utla,2021-08-07,3
S12000039,West Dunbartonshire,utla,2021-08-07,21
S12000050,North Lanarkshire,utla,2021-08-07,89
E06000023,"Bristol, City of",utla,2021-08-06,198
E08000007,Stockport,utla,2021-08-06,130
E08000009,Trafford,utla,2021-08-06,93
E08000023,South Tyneside,utla,2021-08-06,81
E08000037,Gateshead,utla,2021-08-06,59
E09000003,Barnet,utla,2021-08-06,194
E09000024,Merton,utla,2021-08-06,145
E10000015,Hertfordshire,utla,2021-08-06,451
E10000024,Nottinghamshire,utla,2021-08-06,282
S12000028,South Ayrshire,utla,2021-08-06,7
S12000039,West Dunbartonshire,utla,2021-08-06,45
S12000050,North Lanarkshire,utla,2021-08-06,86
E06000023,"Bristol, City of",utla,2021-08-05,169
E08000007,Stockport,utla,2021-08-05,156
E08000009,Trafford,utla,2021-08-05,109
E08000023,South Tyneside,utla,2021-08-05,88
E08000037,Gateshead,utla,2021-08-05,72
E09000003,Barnet,utla,2021-08-05,199
E09000024,Merton,utla,2021-08-05,125
E10000015,Hertfordshire,utla,2021-08-05,358
E10000024,Nottinghamshire,utla,2021-08-05,185
S12000028,South Ayrshire,utla,2021-08-05,5
S12000039,West Dunbartonshire,utla,2021-08-05,11
S12000050,North Lanarkshire,utla,2021-08-05,93
E06000023,"Bristol, City of",utla,2021-08-04,375
E08000007,Stockport,utla,2021-08-04,74
E08000009,Trafford,utla,2021-08-04,79
E08000023,South Tyneside,utla,2021-08-04,73
E08000037,Gateshead,utla,2021-08-04,69
E09000003,Barnet,utla,2021-08-04,226
E09000024,Merton,utla,2021-08-04,122
E10000015,Hertfordshire,utla,2021-08-04,432
E10000024,Nottinghamshire,utla,2021-08-04,265
S12000028,South Ayrshire,utla,2021-08-04,57
S12000039,West Dunbartonshire,utla,2021-08-04,23
S12000050,North Lanarkshire,utla,2021-08-04,104
E06000023,"Bristol, City of",utla,2021-08-03,243
E08000007,Stockport,utla,2021-08-03,82
E08000009,Trafford,utla,2021-08-03,62
E08000023,South Tyneside,utla,2021-08-03,33
E08000037,Gateshead,utla,2021-08-03,94
E09000003,Barnet,utla,2021-08-03,189
E09000024,Merton,utla,2021-08-03,110
E10000015,Hertfordshire,utla,2021-08-03,397
E10000024,Nottinghamshire,utla,2021-08-03,237
S12000028,South Ayrshire,utla,2021-08-03,42
S12000039,West Dunbartonshire,utla,2021-08-03,29
S12000050,North Lanarkshire,utla,2021-08-03,80
E06000023,"Bristol, City of",utla,2021-08-02,131
E08000007,Stockport,utla,2021-08-02,101
E08000009,Trafford,utla,2021-08-02,91
E08000023,South Tyneside,utla,2021-08-02,17
E08000037,Gateshead,utla,2021-08-02,29
E09000003,Barnet,utla,2021-08-02,286
E09000024,Merton,utla,2021-08-02,85
E10000015,Hertfordshire,utla,2021-08-02,406
E10000024,Nottinghamshire,utla,2021-08-02,281
S12000028,South Ayrshire,utla,2021-08-02,39
S12000039,West Dunbartonshire,utla,2021-08-02,3
S12000050,North Lanarkshire,utla,2021-08-02,89
E06000023,"Bristol, City of",utla,2021-08-01,231
E08000007,Stockport,utla,2021-08-01,61
E08000009,Trafford,utla,2021-08-01,33
E08000023,South Tyneside,utla,2021-08-01,36
E08000037,Gateshead,utla,2021-08-01,92
E09000003,Barnet,utla,2021-08-01,129
E09000024,Merton,utla,2021-08-01,129
E10000015,Hertfordshire,utla,2021-08-01,368
E10000024,Nottinghamshire,utla,2021-08-01,286
S12000028,South Ayrshire,utla,2021-08-01,59
S12000039,West Dunbartonshire,utla,2021-08-01,53
S12000050,North Lanarkshire,utla,2021-08-01,48
E06000023,"Bristol, City of",utla,2021-07-31,480
E08000007,Stockport,utla,2021-07-31,142
E08000009,Trafford,utla,2021-07-31,180
E08000023,South Tyneside,utla,2021-07-31,68
E08000037,Gateshead,utla,2021-07-31,130
E09000003,Barnet,utla,2021-07-31,210
E09000024,Merton,utla,2021-07-31,160
E10000015,Hertfordshire,utla,2021-07-31,523
E10000024,Nottinghamshire,utla,2021-07-31,394
S12000028,South Ayrshire,utla,2021-07-31,8
S12000039,West Dunbartonshire,utla,2021-07-31,8
S12000050,North Lanarkshire,utla,2021-07-31,71
E06000023,"Bristol, City of",utla,2021-07-30,231
E08000007,Stockport,utla,2021-07-30,195
E08000009,Trafford,utla,2021-07-30,77
E08000023,South Tyneside,utla,2021-07-30,79
E08000037,Gateshead,utla,2021-07-30,82
E09000003,Barnet,utla,2021-07-30,193
E09000024,Merton,utla,2021-07-30,60
E10000015,Hertfordshire,utla,2021-07-30,557
E10000024,Nottinghamshire,utla,2021-07-30,295
S12000028,South Ayrshire,utla,2021-07-30,11
S12000039,West Dunbartonshire,utla,2021-07-30,14
S12000050,North Lanarkshire,utla,2021-07-30,101
E06000023,"Bristol, City of",utla,2021-07-29,316
E08000007,Stockport,utla,2021-07-29,167
E08000009,Trafford,utla,2021-07-29,125
E08000023,South Tyneside,utla,2021-07-29,111
E08000037,Gateshead,utla,2021-07-29,119
E09000003,Barnet,utla,2021-07-29,229
E09000024,Merton,utla,2021-07-29,123
E10000015,Hertfordshire,utla,2021-07-29,795
E10000024,Nottinghamshire,utla,2021-07-29,227
S12000028,South Ayrshire,utla,2021-07-29,8
S12000039,West Dunbartonshire,utla,2021-07-29,55
S12000050,North Lanarkshire,utla,2021-07-29,81
E06000023,"Bristol, City of",utla,2021-07-28,455
E08000007,Stockport,utla,2021-07-28,83
E08000009,Trafford,utla,2021-07-28,130
E08000023,South Tyneside,utla,2021-07-28,89
E08000037,Gateshead,utla,2021-07-28,121
E09000003,Barnet,utla,2021-07-28,210
E09000024,Merton,utla,2021-07-28,124
E10000015,Hertfordshire,utla,2021-07-28,404
E10000024,Nottinghamshire,utla,2021-07-28,296
S12000028,South Ayrshire,utla,2021-07-28,19
S12000039,West Dunbartonshire,utla,2021-07-28,53
S12000050,North Lanarkshire,utla,2021-07-28,93
E06000023,"Bristol, City of",utla,2021-07-27,407
E08000007,Stockport,utla,2021-07-27,105
